String	Entity	Performance	Usability	Security	Others	Sentiment
"No, i want to add save these values in splash activity and then access from other activities without creating utils class"	utils	0	0	0	1	o
Restricted version? Licensing issue?	issue	0	0	0	1	o
Rather a beginner. I am however familiar with the language. To android_Muncher	language.Toandroid_Muncher	0	0	0	0	o
"I believe 100 is the actual limit, not 1000. It says ""This API can return the first 100 search results, in chunks (pages) up to 10 search results long. You can specify the page of search results to return using the start and num query parameters."" This is not the same as ""up to 100 items in up to 10 pages"" as you interpret."	API	0	0	0	0	o
"this is not an actual answer, it adds nothing to what's in the question itself"	this	0	0	0	1	o
"The above response of max-results=10000 may work for Goggle Analytics but that is a separate API and does not pertain to the googleapis customsearch API. I tried it anyway with max-result=1000 and it is a definite no go and returns:{       ""error"": {   ""code"": 400,  ""message"": ""Invalid Value""  }"	max-results=10000	0	0	0	1	o
"The record doesn't get deleted, there are no error messages or exceptions in the glassfish server, I tried to see if the oracle database received the petition but i don't know how. I debugged the code and it retrieves the object from the context."	deleted	0	0	0	1	o
"Also the primary key is a String, do you think that could be the problem?"	problem	0	0	0	1	o
"I just tried, nothing happens when i debbuged it nevers enter into the catch. I will change the primary key to a integer and i will post the results."	catch	0	0	0	1	o
"Thanks for the input. I should have added that Narcos is the dynamic key. It changes depending on the request to the API. So it's always the name of the show you request.  This is the URL to the API, if it might help. I will edit my question to make it a bit clearer."	Narcos	0	0	0	1	o
I checked both PCs IP through ipconfig command on cmd And both are using same wifi network	ipconfig	0	1	0	1	o
"It briefs about cross-site scripting, rather than telling how to fix it?"	cross-site	0	0	0	1	o
"your baseUrl has a dot after localhost, this might be the problem"	baseUrl	0	0	0	1	o
Should I use one pojo or two pojo class to communicate with two different server ?	pojo	0	1	0	0	o
with a restapi class	restapi	0	0	0	1	p
"First off, your console output and authentication error are completely unrelated. Secondly, without knowing anything about the API you mention, there is no way we can possibly help you other than to say that the API requires authentication and you clearly haven't given any sort of credentials."	API	0	0	0	1	o
"To rmlan First off, I know my console output is unrelated. I was just seeing if someone could give me some insight as to what those errors meant. Secondly, ""API token authentication using Apache HttpClient"" is the title of my question. I don't know how to use authentication in Apache HttpClient using my given api token. That's what I was asking."	Apache	0	1	0	0	o
"Well you haven't appeared to do any research on your own, so why not go do some research and try some things?"	own	0	1	0	0	o
"To rmlan actually I have done research and I have tried setCredentials(new AuthScope(), new UsernamePasswordCredentials()... That's how I knew there was a way to input a username and password but for security purposes I know using a token would be best."	setCredentials(new	0	1	0	0	o
"I got it working. Thank you ! I see the whole page in the WebView now, I will have a look at JSOUP too. Appreciated"	JSOUPtoo	0	0	0	0	p
"Good to know. If this worked for you, can you mark this as the answer?"	answer	0	0	0	0	o
"You are right. it helped with the Googling. I put it into a WebView and it is working now. This is part of the code 'webView.loadDataWithBaseURL(null, result, ""text/html"", ""UTF-8"", null);' Thank you kindly !!"	now	0	1	0	1	p
"Your question lacks code, examples and an in-depth explanation. Please take your time to review and refine your question. Have you done any tutorials, familiarize yourself with Selenium and its functionality, conducted any trials? If you don't feel comfortable answering at least one of these questions positively, I suggest you study first."	Selenium	0	1	0	1	o
"My question is more about the approach that I should follow and its possibilities in selenium. As mentioned in my question, I have handled the browser part using selenium (i.e, performing a transaction on an Ecommerce website). Now to invoke the refund for this transaction I have been provided an API where I will have to enter the Transaction ID of the transaction done using browser in Java. Can I do this in Selenium and if yes, what should be the approach?"	I	0	0	0	0	o
"Is your project name api-mashup-api? If not, you will have to change that too."	If	0	1	0	1	o
"Yes, my project name is api-mashup-api. As I understand the URL should look someting like this: {<Path to server><display-name in web.xml><URL-pattern in web.xml><path of class><Path of method>}"	api-mashup-api	0	1	0	1	o
"No, not the display name but rather the project name. Thus, your URL should look like {<Path to server><project_name_in_IDE><path of class><Path om method>}"	{<Path	0	1	0	1	o
"if there's a restful API in front of the stored procedure (as you describe), then the API can do the transformation of the object into JSON."	restful	0	0	0	1	o
"certainly I wouldn't advise you to write your own converter, there's no point when there are existing libraries. But I can't comment on which one you should use - like I said I don't use Java any more and have no knowledge of which is best. I would suggest you either ask another SO question tagged with Java or do your own research."	Java	0	1	0	0	o
"how have you written your spring mvc, jsp? you should be able to make ajax based api calls in spring mvc as you would do otherwise normally"	spring	0	0	0	1	o
To kuhajeyan how do I make calls to a url instead of '/app/create' for example	url	0	0	0	1	o
It's not working. Studio don't see any values for results :(	working	0	0	0	1	o
Have you found a way?	way	0	0	0	1	o
what if you change the order of declarations? does then the 1296th entry fail? Just to make sure that the API call itself has no errors.	API	0	0	0	1	o
"The missing API's url is actually very uniquely named. The ones that I removed was from a different route file that was included in the ""routes"" file and it had a different prefix. APIs in routes file was declared with ""api/"" and the other one was declared with ""rest/""."	routes	0	0	0	1	o
"The Apache Commons libraries only. For example the String Utils, does it have many dependencies? To chrylis"	String	0	0	0	1	o
Drop the forward slash from your request in postman	postman	0	0	0	1	o
To  Leon I have drop the slash. Still no difference.	slash	0	0	0	0	o
says format string is malformed...	malformed	0	0	0	1	o
"changed the url to ,query.yahooapis.com/v1/public/yql?q=select, * from weather.forecast where woeid in (select woeid from geo.places(1) where text=""nome, ak"")&format=json&env=store://datatables.org/alltableswithkeys"	query.yahooapis.com/v1/public/yqlq=select	0	0	0	1	o
"Hi VortixDev, I have to create a ""consumer"" that reads from that api and due to the changing nature of the api this consumer have to keep reading from it. There is no action that any user have to do or whatsoever, so that妤规�?why I auto-suggested the ""loop"" or some auto-scheduled action to keep reading from that url every x seconds."	consumer	0	0	0	1	o
I would definetily create a servlet in which I would use the To scheduled notation to keep reading every X time from the server.  It is a liveStream sports and that妤规�?why the need of being reading constantly.  with every read the information will be populated in a database that I need to create.	servlet	0	0	0	1	o
"You might wanna check this ,similar thread,."	thread	0	0	0	1	o
"yes, it's just says org.wso2.rest.BasicAuthHandler cannot be found by synapse-core_2.1.7.wso2v7"	org.wso2.rest.BasicAuthHandler	0	0	0	0	o
This means that it is looking for the BasicAuthHandler in synapse-core because it is not able to find the java component that you have deployed. Can you restart the server to see if there are any errors/warnings on your java component being deployed	synapse-core	0	0	0	0	o
"To samir_k hello sir, there no problem using Intent."	Intent	0	0	0	0	o
To KNeerajLal hello sir i also tried using GET but It's not working	GET	0	1	0	0	o
Are you using this for an Android App or just a Desktop application?	Desktop	0	1	0	0	o
so this is non-android?	non-android	0	0	0	1	o
androidhive.info/2014/02	androidhive.info/2014/02	0	0	0	1	p
"To ArpanSharma I have successfully implemented login, now I want to fetch data from a page in googleplus"	login	0	0	1	0	o
"Entries in the activity. So in the first code example the entries, which should be the result from the searchrequest, is null."	searchrequest	0	0	0	1	o
Can you please share you code so we can see what is going on? Are you querying a web service or did you create the web service? If it is your web service have you considered returning a JSON string instead of passing the ArrayList to whatever it is that is generating the JSON?	JSON	0	0	0	1	o
"Thank you but Azure store credential on cloud, any other way to access the token when user enter the username and password from the client side androied app, our data is critical so we can not share or store on cloud"	credential	0	0	0	0	o
I already have that. I am trying to define my own but pass in <sourceDirectory> as a parameter	<sourceDirectory>	0	0	0	1	o
Than you could use properties-maven-plugin	properties-maven-plugin	0	0	0	0	o
Do you see any error in the logcat?	logcat	0	0	0	1	o
"ty for the quick answer, yeah there is an error. But i dont get it. I get the key from the official link from the maps.xml the error:"	it	0	0	0	1	o
Did you add your apps SHA fingerprint into google dev console? It seems like you missed that part	fingerprint	0	0	0	1	o
"Tried installing maven on mac to make a JAR out of it. After following all the installation steps in terminal, it still wasn't installed."	maven	0	1	0	1	o
What wasn't installed? What do you mean by installed? How are you building your own project?	installed	0	0	0	1	o
"Sorry im not used to this, iv'e used simple pre-build jars until now :S"	pre-build	0	1	0	0	o
"How did you install maven on your mac? If you have maven installed correctly, the ,mvn, command will be found."	maven	0	0	0	1	o
"I think that we need to see QuikrDataPoint.java:162, but usually FileNotFound only means one thing"	FileNotFound	0	0	0	1	o
Are you getting the same result in RestClient?	RestClient	0	0	0	1	o
It means you want to deploy your website in PHP in a Java container (which contains also fastCGI) right?	(which	0	0	0	1	o
"Yes, its not a real solution, but for testing yes"	solution	0	0	0	1	o
"Who says a website must have a separate login page?  Who says a website must have login functionality at all?  There are standards for various kinds of authentication technologies, but no standards whatever for web-based authentication UIs."	web-based	0	1	1	1	o
"An answer ,here"	here	0	0	0	1	o
"Possible duplicate of ,Twitter API Rate Limit for Multiple Users"	Twitter	0	0	0	1	o
"Good to know its working. Try to see what is found in logs. And if it is a different issue that could not be solved, consider opening a new ticket."	logs	0	0	0	1	o
"FYI, For a couple of years I am using ,github.com/dvdme/forecastio-lib-java, and is great, at least for my purpose."	github.com/dvdme/forecastio-lib-java	0	1	0	0	o
"I haven't noticed you have OkHttp as a local module (why??). Replace the OkHttp dependency in your gradle file with "" compile 'com.squareup.okhttp3:okhttp:3.5.0' "". In case it doesn't work, you may try adding back the Okio dependency, but with the latest version (1.11.0)"	OkHttp	0	1	0	0	o
you are never executing the task. I recommend you read more tutorials.	task	0	0	0	1	o
"The asynctask runs on a different thread. Currently, you are setting the string before the task completes. Set the string in ,onPostExecute, method."	asynctask	0	0	0	1	o
Is image part of response or attachment?	attachment	0	0	0	1	o
Can you show raw response please?	please	0	0	0	1	o
"Finally, I find the solution. Thanks."	Thanks	0	0	0	1	n
"I just quickly glanced at the link, but this looks like a RESTful web service. The question here addresses how to do it: ,stackoverflow.com/questions/3913502/restful-call-in-java"	link	0	0	0	1	o
This is not a solution. It's hard-coding a single query and getting a single result. Well established and robust REST Java libraries exist that should be preferred.	This	0	1	0	0	o
"I just provided an example of what the OP asked. If it is not considered a solution, why did the OP accept it as an answer?"	OP	0	0	0	1	o
"If this answer didn't serve their purpose, they shouldn't have accepted it. If you can provide a ,real, solution, I will gladly delete my answer, if possible."	it	0	0	0	0	o
"I could write a ,real, solution easily, but I won't. I won't do someone else's work/homework on a trivial problem, but have no problem helping/pointing in the right direction. You or I may have to work with this person in the future, so it's best they try to figure it out themselves. I apologize if you were offended; that wasn't my intent."	You	0	1	0	0	n
"use jquery ajax POST, implement the success handler block"	block	0	1	0	0	o
"Please show how you send the POST request. I bet that your ,success, function from that already returns your response. Read the documentation for that post function"	POST	0	0	0	1	o
Please post the code that you are using. A million things could be wrong here.	using	0	1	0	0	o
"Just edited. Please let me know if you need anything else. On the devices where it does not freeze, it still calls the callback method. Just doesn't stop the preview automatically like some devices do. To bremen_matt"	callback	0	0	0	0	o
"If I don't make ints and TextViews static, I get an error when I try to use them in the statc method : Non-static field 'whatever' cannot be referenced from a static context. Also, if I just remove the String[] args part and try to call it, I get the RiotApiException."	ints	0	0	0	1	o
Can you just post your entire Activity's code in your question?	Activity's	0	0	0	1	o
"To thomas-mc-work As it has no queryParameters, is there any chance in IE as getting 400 Bad Request ?"	IE	0	0	0	1	o
"To RaviKarn I can not imagine that this is working in any browser. However if it does then maybe it helps to decode the curly brackets too: replace ,{, and ,}, by ,%7B, and ,%7D,. And maybe the colon too: ,:, => ,%3A"	}	0	1	0	0	o
"Thanks for the reply. I've changed the statement, however the app still crashes. This is the error I get:                    java.lang.NullPointerException: Attempt to invoke virtual method 'int org.json.JSONObject.optInt(java.lang.String, int)' on a null object reference                       at com.example.mattbenson.cw_2_weather.service.WeatherService$1.onPostExecute(WeatherService.java:81)                       at com.example.mattbenson.cw_2_weather.service.WeatherService$1.onPostExecute(WeatherService.java:38)"	I	0	0	0	1	o
"This looks like a good beginning, but its incomplete.  Its expected that memoryCache.get() will sometimes return null.  You're then supposed to request the URL from the network, and add the bitmap returned to the cache.  Does that code not exist, or is it failing?  Have you traced through it?"	This	0	0	0	0	o
"I will edit my code and put all files, complete for you can see. Thanks!"	Thanks	0	0	0	1	p
Well theres no reason for you to be writing the cache class at all.  Just use a LRUCache	all	0	1	0	0	o
i will try.. just a minute To GabeSechan	GabeSechan	0	0	0	0	o
"did you check ,stackoverflow.com/a/5769756/6689101"	stackoverflow.com/a/5769756/6689101	0	0	0	1	o
but what is wrong in my code??? as it contains only these three lines to fetch movie information	code	0	0	0	1	o
Thanks a lot.  Based on your comment I converted my JSON String to an XML string as below:	XML	0	0	0	1	o
"Please add your code to the question by using the ""edit"" link. That way you can format it nicely, and it will be easier to read."	edit	0	0	0	0	o
"No I am using Java to execute SoapUI XML file. In that case, I need to print the API end point of a TestCase."	Java	0	0	0	0	o
The xml file generated after saving the soapui project	soapui	0	0	0	1	o
Can you share the test case structure / sequence of steps? Also some more context of java code snippet?	steps	0	0	0	1	o
"Can you edit the question and updated it with your code? By the way, it does have the code that you actually in the question?"	way	0	0	0	1	o
"got it, but i'm getting some errors like: (on server) ""This request did not contain a necessary header""; (on client) ""302 error"" when i call my servlet to retrieve information like you wrote or when i try to get datastore kind with python script (appcfg.py)."	servlet	0	0	0	1	o
"sure. I added everything in web.xml. From client i use ""localhost:8888/test_remote_api"", where 'test_remote_api' is the servlet with code to retrieve informations."	localhost8888/test_remote_api	0	1	0	1	o
Could it be that your access token has expired?	expired	0	0	0	1	o
Possibly does your account have no contacts that are in groups? The list connections call only returns people who are in contact groups.	groups	0	0	0	1	o
"I had a similar problems a year ago, in which data is gathered from each node. We solved it using apache thrift and zookeeper. So we used RPC in place of rest calls"	RPC	0	1	0	0	o
are fixed this issue Vipul? I have same issue can you please give me suggition if you fixed.Thanks in advance	suggition	0	0	0	1	o
"No Sairam, it wasn't resolved, but I changed the criteria, now I am taking file in candidateEmailDTO only, and I am taking that in byte array format, SO i think that can help you also"	candidateEmailDTO	0	1	0	0	o
"But how I will pass a request here? because when I see in postman I can either send form data in which we can have file or we can send 'raw' object in the form of json, we can't send both of them together."	I	0	0	0	0	o
"Possible duplicate of ,Using java.net.URLConnection to fire and handle HTTP requests"	Using	0	1	0	0	o
"To JesseBuss edited, Thanks mate :)"	)	0	0	0	1	o
where is your logcat error ?	logcat	0	0	0	1	o
"IntelliJ IDEA 2017.2 will have some improvements in this regard, for instance, entry points will not be analyzed for unused/visibility/same return value. Keeping API in a separate package seems to be a good solution, or keeping implementation classes in ,impl, subdirectories and using the inspection scope to analyze only classes in ,impl,."	2017.2	0	1	0	0	p
"I honestly think the best solution would be a way to link the other projects to it. That way you could still have all of the checks work and you wouldn't have to label anything as being an API. Normally I would just add them as a module of the project, but it's a pain with Maven."	it	0	1	0	0	p
Do you have any java class like this?	this	0	0	0	1	o
"To KiranKumar, ,JSR353, provided an api to read the contents of a ,json, file. We can read the ,json, using two(stream,object) models. When I am using object model I want to know how the tree is constructed for the given ,json, file in the ,JVM"	json	0	1	0	0	o
"What do you mean by 'indexing', what do you want to achieve with this?"	this	0	0	0	1	o
"What's wrong with ,progressBar.setProgress(progressStatus),?"	progressBar.setProgress(progressStatus)	0	0	0	1	o
"Yes, and any other code related to progress bar, is there any other method to make this work?"	Yes	0	0	0	1	o
"It is switching directly to the MainSyncTask, even if i'm logging in with the last username (userId is the same, received from the API), and savedUserId.equals(currentUserId) should return true and execute the Intent. last userId is properly store in the sharedpreferences db, check with Stecho . Edited my question with the issue, stupid me, ups."	MainSyncTask	0	0	0	1	o
"Try to store the current userid before executing mainAsyncTask, inside the else statement. Also you don't need the if after else, and maybe would be better to use android:noHistory in your manifest instead of finishing the activity after launching the new one."	androidnoHistory	0	1	0	1	o
"This is the correct answer, although could be worded better. The OP is referring to the filtering options on the Logging API call. It is not used in dialog code. Fuzzy matching may offer similar functionality (but is not lev distance). It's also currently BETA, so don't assume it will work as expected until GA."	(but	0	0	0	0	o
Thanks for your reply. Sorry I do not know how to get the tweets from specified user? We can not set the time by using twitter.getUserTimeline() right?	twitter.getUserTimeline()	0	1	0	1	o
I think we can't specify date/time in timeline API	date/time	0	0	0	1	o
What does the Exception tell you?	Exception	0	0	0	1	o
"the api url should post this url ,api.themoviedb.org/3/movie/popular?api_key=xxxxx"	api.themoviedb.org/3/movie/popularapi_key=xxxxx	0	0	0	1	o
note xxxx is api key that I should not show it.	I	0	0	0	1	o
Whats the question?	question	0	0	0	1	o
"I ,guessed, that the problem was the garbage output in the console, but could you explain it more clearly in your own words, in a way that is not only visible in a screenshot attachment?"	console	0	0	0	0	o
Yes ! I have remove gzip param from the header and it's work perfectly. Thanks you very much.	param	0	1	0	0	p
what exactly is not working? did you add the required permissions in the manifest? did the user allow permissions after installation?	permissions	0	0	0	1	o
"In my manifest I have this:      <uses-permission android:name=""android.permission.ACCESS_FINE_LOCATION"" />     <uses-permission android:name=""android.permission.ACCESS_COARSE_LOCATION"" />"	<uses-permission	0	0	0	1	o
"What do you mean by manipulation? Do you want to load your ,JSON, data in some kind of datastructure (e.g. ,deserialize, the data)? Can you show as any code? Please clarify your question."	manipulation	0	0	0	1	o
"The Above result is from an API. and its is in JSON result. I am able to retrieve all the data but i need only the coordinates part to perform some kind of calculation. more precisely , i want to load JSON data in some kind of data structure."	JSON	0	0	0	1	o
the whole response is a json object. In which u need to search geometry and than a json array coordinates. I can help u if u give me the url and access key	json	0	0	0	1	o
Please post your stacktrace	stacktrace	0	0	0	1	o
"see on the property with name is ""context-root"" look on the value.There should be a directory called ""lib"" under WEB-INF."	lib	0	0	0	1	o
Did you add Gson Converter to your client?	Converter	0	1	0	1	o
To RakshitNawani i have used this(Log.getStackTraceString(new Exception())) and updated as u said(do see)	this(Log.getStackTraceString(newException()))	0	1	0	1	o
"Thanks for the help, you saved my butt. One last quick question, how do I find the name of an element in an HTML page (I'm not particularly fluent in HTML and I only kind of know what that means)"	HTML	0	0	0	0	o
"You have two options, either select by tag name like: <div> div is the name or get it by unique value like(name, id, class) ex: <div id=""id"" name=""name"" class=""class""> all of this using Css-like selectors ex: 	 Elements newsHeadlines = doc.select(""div[name=myname]"");"	Css-like	0	0	0	0	o
"See this ,answer, for details."	details	0	0	0	1	o
does the URL work from a browser for you?	URL	0	0	0	1	o
To BrianPipa Any idea why it is not working from Eclipse?	Eclipse	0	0	0	1	o
Thanks. I will take a look on the link.	link	0	0	0	1	o
I can connect to the api link but can't connect to www.data.goteborg.se   Maybe I need permisssion in order to be able to connect to the api? I am using my work connection.	permisssion	0	1	0	0	o
"This can be one strategy to deal with, however, I do not want to remove a known behavior of the verb, avoiding unexpected responses of error from the API. The idea is to increment, expand the verb's ability to create a flexible / dynamic API."	verb	0	1	0	0	o
The code that you're having problems with is not part of the Play framework and you don't specify anything about those classes. It's also rather vague what the actual problem / error is. It would help if you clarify these things.	Play	0	0	0	1	o
"Did you try debugging, when you run it, does it reach to the execute call?"	debugging	0	0	0	1	o
"ya, Jaanus, I have done debugging too, the apiPostCall() function is calling but not getting any response."	apiPostCall()	0	0	0	1	o
"I think you never make any attempt to retrieve the position data from the ,DBObject, returned in the cursor. There simply is no such call make like ,emp.get(""position""), which is what is needed to actually get the data. For some reason you are calling ,PositionService, when the data is already in the ,emp, object. The data is already there to use, but you're not using it. Just take the list from the existing object from the cursor."	PositionService	0	1	0	1	o
"Hi Neil, I am trying to do that. ,emp.get(""positions""), returns a BSON object right? If I cast it to DBObject and assigned to a variable called ,pos, how can I add it to the ,employee.setPosition(positions), which accepts a ,List<Position>, type argument"	emp.get(positions)	0	0	0	1	o
"I'm actually wondering why you are doing any of this really. The driver supports using ""typed"" queries that marshal the BSON data in and out of your defined classes out of the box. So you seem to be trying to re-invent the wheel here. I think you should look at the documentation further. As for ""how to do it in this context"", then just 1. get the list. 2. Iterate the list and ,.get(), the properties, and feed them to your class, then append to a list of class. 3. Take that list of ,Position, and add it to the ,Employee,. No need for another query."	typed	0	1	0	0	o
"Is your computer on the same network as the phone? Is your Web server set up to respond to the ,192.x.y.z, address, or just ,localhost,?"	Web	0	0	0	1	o
They are both on the same network. How do I set up my web server to respond to 192.x.y.z address?	192.x.y.z	0	0	0	1	o
"Are you using ""manage.py runserver"" for starting your django app? It binds to localhost only by default and you would need to specify IP address to bind to as parameter ( see  this response ,stackoverflow.com/questions/5768797/manage-py-runserver#5768853, )"	runserver	0	1	0	0	o
Yes I'm just using python manage.py runserver	runserver	0	1	0	0	o
Please paste exception stack trace	paste	0	0	0	1	o
"Thanks but when I changed the it to ""mail.smtp.host"" the program is not able to connect to the specified port.I tried port 888 as well but still the same response"	mail.smtp.host	0	0	0	1	o
"To P.Rollx yes it did, do you see that exception anymore ? NO so it solved the error mentioned in the question, do u see this exception anymore ,Exception: For input string, NO .. so if you want to use this site, you have to use it correctly"	string	0	0	0	1	o
"Use ,UriBuilder"	UriBuilder	0	1	0	1	p
why will UriBuilder work?It also encodes query param.	UriBuilder	0	0	0	1	o
Yes of course I added them to manifest file	I	0	0	0	1	o
You are selecting file from gallery only?	only	0	0	0	1	o
"This looks very helpful. Unfortunately, we need answers to have an on-topic question here. Would you be able to tweak this so that the original problem is presented, such that it can be answered by some of this material in an answer below?"	This	0	1	0	0	o
"OK, this was an answer looking for a question but I have tweaked it. Since writing this up, I have found that the github version 0.9.1 is not the latest.  The latest version 0.9.2 is on Maven Central Repository.  The difference is important for me because 0.9.2 includes a socket function that allows multiplexed comms over a single channel.  Until ver 0.9.2, that code was separate from XBee-API.  So now I have to figure out how to import and create a new project from Maven Central."	0.9.2	0	1	0	0	o
"It is still not in our required Q&A format, unfortunately. Answers go down below, and are quite distinct from questions."	It	0	0	0	0	o
"I'm voting to close this question as off-topic because, as useful as it is, it is an answer without a separate question."	off-topic	0	0	0	1	o
"This is an information exchange forum which just happens to promote a question and answer format, �?,No,. This is a Questions & Answers site. Why it is so is not up for debate on the site itself, you may want to hit ,Meta Stack Overflow, once you have sufficient reputation. This is not a tutorial or a blogging site. For future readers to be efficiently able to relate to your issue, we need you to ,ask a specific question, (for example ""How to compile XBee-API for Netbeans"") and provide data as pointed out by jpmc26. Then even other users could be able to answer your question, maybe better than you did."	No	0	0	0	1	o
"Since writing the above, the developer has uploaded the latest version to Github.  I have downloaded this and been able to compile it.  I can see the benefits of Maven but I haven't been able to compile with it under Netbeans."	Maven	0	1	0	1	o
"its a question for algorithm with java, why you tagged javascript here? and why not java?"	java	0	0	0	1	o
sorry Typing error	Typing	0	0	0	1	o
"This code is extremely poorly written, and hard to read. Please indent 4 spaces. Also please provide the shortest example you can. I fell most of this code is irrelevant."	This	0	0	0	0	o
What is your question or problem?	What	0	0	0	1	o
"Welcome to SO. How are the outputs relevant to the question ?  Please post ,minimal reproducible example, (are you trying to calculate weight ? or age ?)"	minimal	0	0	0	1	o
There is a marshall method in the model POJO which accepts a ProtocolMarshaller as parameter. I'm not sure what the value for this parameter should be.	ProtocolMarshaller	0	0	0	1	o
"DeleteRiskResult result = client.deleteDefinition(new DeleteDefinitionRequest());, This is how the delete method is being invoked. An object of the POJO can be set on the Delete request parameter here."	DeleteRiskResult	0	0	0	1	o
It appears to suggest that your ZIP is corrupted.	ZIP	0	0	0	1	o
"If you are following the tutorial (which I don't recommend), you should be using Tomcat 6, but your web.xml is not compatible with that version."	Tomcat	0	1	0	1	p
"Maven module is built as JAR and this JAR is included into another module by it's dependency. API is just service classes with public method. There is no ""hiding"" code. I don't really understand your problem. It seems you don't have experience with maven multi module project, you should check out some examples first."	JAR	0	1	0	0	o
How does your API look like? Or how do you imagine it?	API	0	0	0	1	o
"[com.sun.istack.internal.SAXException2: unable to marshal type ""java.util.HashMap"" as an element because it is missing an To XmlRootElement annotation] this is error i am facing"	java.util.HashMap	0	0	0	1	o
what version of rest-assured are you using?	rest-assured	0	1	0	1	o
"Possible duplicate of ,Chaining requests in Retrofit + RxJava"	Chaining	0	0	0	1	o
Inside of a MEL expression? .. I thought it was more of a 'muleContext.getClusterdId()'	MEL	0	0	0	1	o
"both should work, because there is a ,getInstanceId(), in ,MuleContext, too."	MuleContext	0	1	0	0	o
"Amazon MWS does not have a ""login"" or ""logout"". I assume with these terms you are referring to the Sellercentral which has no effect whatsoever on MWS API calls. So in essence: What exactly are you doing and where exactly do you get that ""access denied""?"	MWS	0	0	0	1	o
"I edited the answer, 404 is not what causing your app to crash. If you are using any IDE just click on the line number in a stack trace and it will bring you to the place of the error"	answer	0	0	0	1	o
Show a dialog with the message that you receive as part of the response.	dialog	0	0	0	1	o
Have you override onConnectionFailed()?	onConnectionFailed()	0	1	0	0	o
I've built the Quickstart without changing anything and the issue still occurs. It seems I'm doing something wrong in the API Console. OP edited.	Quickstart	0	0	0	1	o
At Java side you to enable the cors	cors	0	0	0	0	o
"Remove all of the ,myHeaders.append('Access-Control-Allow�?), stuff from your request code. Those are all ,response, headers for servers to send back. Adding them to requests in your client code is just going to break things."	back	0	1	0	0	o
"The response had HTTP status code 500, indicates some server-side failure occurs when that java server receives an OPTIONS request. You probably want to look through server logs on the server side to see what messages are logged there when that 500 internal server failure occurs."	500	0	0	0	0	o
"Thanks for your help! I removed all of the myHeader.append('Access-Control-Allow...') and I put 'no-cors' mode now I only have POST localhost:8080/test/api/rest/Service/checkCode 500 (Erreur Interne de Servlet) and on console.log ""network response was not ok"". Yep I ll try to look server logs"	'no-cors'	0	0	0	0	o
"isn't better to use Entity Manager and make own queries ? Or this way that you posted is better, what do you think ?"	Manager	0	1	0	0	o
"If the API returns ""Method not allowed"" on GET even though it should allow GET requests to that url, I would start by contacting the API developers."	API	0	0	0	1	o
"Have you checked that the Java version works, documentation can sometimes be incorrect."	Java	0	1	0	0	o
You want to keep updating the api based on same text added in edittext after button press ??	updating	0	0	0	1	o
"Thanks you this worked. However my app is now displaying the imageUrl instead of the actual image. Any ideas on how i can solve this, I'm new to Android sorry"	imageUrl	0	1	0	0	p
You'll need to generate a Push Notification from your server (to Apples Push Notification Service (APNs)). The App will need to be configured to be able to receive these notifications	Notification	0	0	0	1	o
the data will be used to populate a table inside the app. Can notifications do this?	app	0	0	0	1	o
Do you know how the app would go about sending a message to the JMS queue? I'm wondering if using a REST API as a middle man might be the way to go? Also I dont think 2kb of data would allow enough characters. each request will populate approx 50-100 cells in the app. Each cell containing 4-6 labels of data.	app	0	0	0	0	o
"You limited by what Apple allows you to do. You could send batches of data but the order and timeliness of the deliver is up in the air. Communicating with APNs is a little complicated as you'll need to generate a token/certificate and communicate to the service with that - how exactly I don't know, I've only ever done it as an experiment using a simple client based tool - as far as I know, it's just a type of web service backed by JSON"	APNs	0	1	0	1	o
"In Postman, try clicking Preview Request to see if there are other headers or params etc being passed. Sometimes Postman does this for you automatically but you'll have to do them manually in RestAssured. ,getpostman.com/docs/postman/sending_api_requests/authorization"	Request	0	1	0	0	o
"java's built in JSON libraries are the quickets way to do so, but in my experience GSON is the best library for parsing a JSON into a POJO painlessly."	GSON	0	0	0	0	o
"There are many notorious java libraries in java: jackson, gson, org.json, genson, etc. Choosing one should take into account their relative performance and feature set. Here is a benchmark did using JMH that compares the performance of the most popular json libraries in java: ,github.com/fabienrenaud/java-json-benchmark,. See my post below for some more info."	JMH	0	0	0	1	o
"It's amazing that this is a question with such complex answers. Really symptomatic of the Java environment. Pretty much every other language on the planet has a simple built-in JSON parser that can usually be used by calling ,JSON.parse(<string>), (JS, Ruby, Python, Golang, even C# and php). Only Java makes a mess of it."	php)	0	1	0	0	o
"I agree with To StaxMan.  I just tried org.json and it's horribly cumbersome.  It really doesn't play with with standard Java Collection types, for example."	org.json	0	1	0	0	p
"To StaxMan I would choose ,org.json, over other libraries for simple JSON parsing without even looking. It is the reference library that Douglas Crockford (the JSON discoverer) created."	org.json	0	0	0	1	o
"org.json is amongst the worst json libraries. One should look at the feature set and performance of available json libraries before choosing. Here is a benchmark I did comparing jackson, gson, org.json, genson using JMH: ,github.com/fabienrenaud/java-json-benchmark,. jackson is the clear winner here."	org.json	0	0	0	0	o
"To NeonWarge, why? It seems to me that this answer assumes one has already defined a Java class that contains exactly the same fields as the JSON string, nothing less and nothing more. This is quite a strong assumption."	Java	0	0	0	0	o
I suggest adding a link to the JavaEE library.	JavaEE	0	0	0	1	o
"This package cannot handle empty values when parsing.  For example: ... ""description"":"""" ... throws an Exception"	This	0	0	0	0	o
