String	Entity	Performance	Usability	Security	Others	Sentiment
Thanks Andy.. It's working.I was able to set firstname and lastname by using EvaluateJSONPath ->UpdateAttribute -> InvokeHTTP processor.	EvaluateJSONPath	0	1	0	0	o
Thanks Andy.. It's working.I was able to set firstname and lastname by using EvaluateJSONPath ->UpdateAttribute -> InvokeHTTP processor.	InvokeHTTP	0	1	0	0	o
"Thanks for the answer. I've tried with both LITTLE and BIG, if I put LITTLE I hear only noise, if I use the code as above (by default is BIG) I can perceive the sound, but with a lot of white noise above. So I think the endian is ok. Sorry I am very new with Java, I converted bytes to short for handle values in a easier way, but how would it be working with bytes directly?"	LITTLE	0	1	0	0	o
"Thanks for the answer. I've tried with both LITTLE and BIG, if I put LITTLE I hear only noise, if I use the code as above (by default is BIG) I can perceive the sound, but with a lot of white noise above. So I think the endian is ok. Sorry I am very new with Java, I converted bytes to short for handle values in a easier way, but how would it be working with bytes directly?"	BIG	0	1	0	0	o
"Did you try annotating ,UserService, with ,To Autowired, instead of instantiating it with ,new UserService(),?"	annotating	0	1	0	1	o
"Did you try annotating ,UserService, with ,To Autowired, instead of instantiating it with ,new UserService(),?"	UserService	0	0	0	1	o
"So, do you want to install the ,Accumulo client, inside of a Docker container?"	Accumulo	0	1	0	0	o
"So, do you want to install the ,Accumulo client, inside of a Docker container?"	Docker	0	0	0	1	o
"In that case why do you need to create a POJO ? , Why not ,ArrayList, ?"	POJO	0	1	0	0	o
"In that case why do you need to create a POJO ? , Why not ,ArrayList, ?"	ArrayList	0	0	0	0	o
"I edited, I've commit some mistakes translating."	I	0	0	0	1	o
"I edited, I've commit some mistakes translating."	edited	0	0	0	1	o
"I tried adding this to To GetMapping and the same issue happens with it. Also just tried To RequestMapping(""/api"") undereath myTo Controller annotation and didn't work either."	To	0	1	0	1	o
"I tried adding this to To GetMapping and the same issue happens with it. Also just tried To RequestMapping(""/api"") undereath myTo Controller annotation and didn't work either."	undereath	0	1	0	1	o
"You said ,""one user can have many roles"", which is a ,OneToMany, relationship from ,User, to ,Role,. I feel you need to correct this mapping as well."	User	0	0	0	0	o
"You said ,""one user can have many roles"", which is a ,OneToMany, relationship from ,User, to ,Role,. I feel you need to correct this mapping as well."	Role	0	0	0	0	o
It would be great if you add a simplified version of your json here. in Text	json	0	0	0	1	o
It would be great if you add a simplified version of your json here. in Text	here	0	0	0	1	o
"Hi, as mentioned, I've tested using some tools to fire the webservice endpoint using GET method; and I managed to get the respond. Just need some advice on the coding level, wondering if my code causing issue."	GET	0	0	0	1	o
"Hi, as mentioned, I've tested using some tools to fire the webservice endpoint using GET method; and I managed to get the respond. Just need some advice on the coding level, wondering if my code causing issue."	method	0	0	0	1	o
"Go through this blog you will get to know. ,blog.mindorks.com "	know	0	0	0	1	o
"Go through this blog you will get to know. ,blog.mindorks.com "	blog.mindorks.com	0	0	0	1	p
please post the viewmodel initialisation code	viewmodel	0	0	0	1	o
please post the viewmodel initialisation code	initialisation	0	0	0	1	o
"Yes, and I'm not. I'm not using the Event strategy either. But I'm pretty sure I've already had a ViewModel that has a LiveData observed by several Fragments, and they were all updating properly, so I don't understand why it's not working for OP"	Yes	0	1	0	0	o
"Yes, and I'm not. I'm not using the Event strategy either. But I'm pretty sure I've already had a ViewModel that has a LiveData observed by several Fragments, and they were all updating properly, so I don't understand why it's not working for OP"	I'm	0	1	0	0	o
Try replacing return type ResponseEntity<?> to ResponseEntity<Object>	ResponseEntity<>	0	0	0	1	o
Try replacing return type ResponseEntity<?> to ResponseEntity<Object>	ResponseEntity<Object>	0	0	0	1	o
"Check if ,appointmentObj, or ,paras, is ,null, in ,doPut,."	appointmentObj	0	0	0	1	o
"Check if ,appointmentObj, or ,paras, is ,null, in ,doPut,."	paras	0	0	0	1	o
"Great to hear that it is partly working. What is the exception message you are getting? And could you also share some code snippets on how you are making the http request within your main question, so we can get a bit more context to help you better."	working	0	1	0	0	o
"Great to hear that it is partly working. What is the exception message you are getting? And could you also share some code snippets on how you are making the http request within your main question, so we can get a bit more context to help you better."	What	0	1	0	1	o
This is not an answer. Please keep this kind of suggestions/comments as comments.	This	0	0	0	1	o
This is not an answer. Please keep this kind of suggestions/comments as comments.	suggestions/comments	0	0	0	1	o
Thank you To Abdullah Khan you saved my day my code working perfect right now	Abdullah	0	0	0	0	p
Thank you To Abdullah Khan you saved my day my code working perfect right now	Khan	0	1	0	0	p
"is your HTML code wrapped into a ,<form>, element? If so, the answers here might help ,stackoverflow.com/questions/39203428 "	HTML	0	0	0	1	o
"is your HTML code wrapped into a ,<form>, element? If so, the answers here might help ,stackoverflow.com/questions/39203428 "	<form>	0	0	0	1	o
If I remove the file upload it works fine.  both didn't work. I'm using 3 buttons.	fine	0	1	0	0	o
If I remove the file upload it works fine.  both didn't work. I'm using 3 buttons.	didn't	0	1	0	0	o
"Show us ,mRegistro.java,. Anyway, you expect ,usuario, as object, why do you use a ,List<User>, ? (and try to follow Java coding conventions)"	usuario	0	1	0	0	o
"Show us ,mRegistro.java,. Anyway, you expect ,usuario, as object, why do you use a ,List<User>, ? (and try to follow Java coding conventions)"	List<User>	0	1	0	0	o
"If you target windows 10 and like to go for option 2 - make use of javax.sound capture via OS provided mixer - you can use as input device the Stereo Mix (,howtogeek.com/howto/39532 ,)"	OS	0	1	0	0	o
"If you target windows 10 and like to go for option 2 - make use of javax.sound capture via OS provided mixer - you can use as input device the Stereo Mix (,howtogeek.com/howto/39532 ,)"	)	0	1	0	0	o
Could you please let me k ow how can i use To RequestParam..?	To	0	1	0	1	o
Could you please let me k ow how can i use To RequestParam..?	RequestParam	0	1	0	1	o
"To Prasad Firstly, my answer makes you know what you really want, so you need to mark my answer. Secondly, the question you want to ask is different from this, you need to ask another issue in SO and you still do not exactly describe what you want."	this	0	0	0	1	o
"To Prasad Firstly, my answer makes you know what you really want, so you need to mark my answer. Secondly, the question you want to ask is different from this, you need to ask another issue in SO and you still do not exactly describe what you want."	SO	0	1	0	1	o
"No. I am not suggesting here to use ,ResponseEntity<String>,. I am suggesting to use a new pojo object called ,CreditCardResponse, and define a property in that object which will contain validation details along with you response. So on the front end you can use that object and see if the object contains validation error or not. If it contains validation error then show that to your front end."	ResponseEntity<String>	0	1	0	1	o
"No. I am not suggesting here to use ,ResponseEntity<String>,. I am suggesting to use a new pojo object called ,CreditCardResponse, and define a property in that object which will contain validation details along with you response. So on the front end you can use that object and see if the object contains validation error or not. If it contains validation error then show that to your front end."	CreditCardResponse	0	0	0	1	o
"actually you can do something like this  SecurityContext sc = SecurityContextHolder.getContext(); and then securityContext.setAuthentication(auth); // set authentication object as customized authentication object check this website ,baeldung.com/manually-set-user-authentication-spring-security"	SecurityContext	0	0	0	0	o
"actually you can do something like this  SecurityContext sc = SecurityContextHolder.getContext(); and then securityContext.setAuthentication(auth); // set authentication object as customized authentication object check this website ,baeldung.com/manually-set-user-authentication-spring-security"	SecurityContextHolder.getContext()	0	0	1	0	o
"AST, stands for ,Abstract Syntax Tree,. That ,ASTHelper, and many of the other classes seem to be related to compiler side of Groovy, intended for those writing compiler extensions. If you are a user and just write groovy files, you probably don't have to deal with any of it. I expect that anything that doesn't start with ,groovy., in its class name is internal stuff."	AST	0	0	0	1	o
"AST, stands for ,Abstract Syntax Tree,. That ,ASTHelper, and many of the other classes seem to be related to compiler side of Groovy, intended for those writing compiler extensions. If you are a user and just write groovy files, you probably don't have to deal with any of it. I expect that anything that doesn't start with ,groovy., in its class name is internal stuff."	That	0	0	0	1	o
"AST, stands for ,Abstract Syntax Tree,. That ,ASTHelper, and many of the other classes seem to be related to compiler side of Groovy, intended for those writing compiler extensions. If you are a user and just write groovy files, you probably don't have to deal with any of it. I expect that anything that doesn't start with ,groovy., in its class name is internal stuff."	ASTHelper	0	0	0	1	o
"Thanks. Yes, they seem to mix in ""internal stuff"" with user stuff: Groovy annotations (such as ,Slf4j,) are listed there, and also  classes such as ,groovy.util.slurpersupport.*, are for use by low-level users such as me (in this case along with ,XmlSlurper, - also one of these classes). It'd be nice to know where more details of the ""user-facing"" classes here can be found."	groovy.util.slurpersupport.*	0	1	0	1	p
"Thanks. Yes, they seem to mix in ""internal stuff"" with user stuff: Groovy annotations (such as ,Slf4j,) are listed there, and also  classes such as ,groovy.util.slurpersupport.*, are for use by low-level users such as me (in this case along with ,XmlSlurper, - also one of these classes). It'd be nice to know where more details of the ""user-facing"" classes here can be found."	XmlSlurper	0	1	0	1	o
"Thanks. Yes, they seem to mix in ""internal stuff"" with user stuff: Groovy annotations (such as ,Slf4j,) are listed there, and also  classes such as ,groovy.util.slurpersupport.*, are for use by low-level users such as me (in this case along with ,XmlSlurper, - also one of these classes). It'd be nice to know where more details of the ""user-facing"" classes here can be found."	user-facing	0	0	0	1	o
"why you r not using the ,QuerySpec, mechanisme ???"	QuerySpec	0	0	0	1	o
"why you r not using the ,QuerySpec, mechanisme ???"	mechanisme	0	0	0	0	o
"why you r not using the ,QuerySpec, mechanisme ???"		0	1	0	1	o
"It will work for development, but your CORS issue will pop up again once you deploy your code unless you deploy your react code to your spring boot instance.  If you have the option, you might be better off updating the spring boot app to allow CORS for your react app"	It	0	1	0	0	o
"It will work for development, but your CORS issue will pop up again once you deploy your code unless you deploy your react code to your spring boot instance.  If you have the option, you might be better off updating the spring boot app to allow CORS for your react app"	CORS	0	1	0	0	o
"ResponseEntity, is a ,type,, not a variable, so a test of  ,ResponseEntity == null, makes no sense.  Probably what you need to be testing is the return from ,repository.getByStudyType(studyType),."	ResponseEntity	0	0	0	1	o
"ResponseEntity, is a ,type,, not a variable, so a test of  ,ResponseEntity == null, makes no sense.  Probably what you need to be testing is the return from ,repository.getByStudyType(studyType),."	null	0	0	0	1	o
"Is the ""service class"" your repository?  Are we seeing a snippet of code from the ,getByStudyType, method?"	service	0	0	0	1	o
"Is the ""service class"" your repository?  Are we seeing a snippet of code from the ,getByStudyType, method?"	getByStudyType	0	0	0	1	o
"I suspect ,table.getItem(""studyType"", studyType), is returning ,null, when it doesn't find the specified item; then ,item.asMap(), causes a ,NullPointerException,.  Instead you should be detecting the not-found condition and returning a suitable indication back to the controller.  But also the controller should be checking for that indication and returning an appropriate response."	table.getItem(studyType	0	0	0	1	o
"I suspect ,table.getItem(""studyType"", studyType), is returning ,null, when it doesn't find the specified item; then ,item.asMap(), causes a ,NullPointerException,.  Instead you should be detecting the not-found condition and returning a suitable indication back to the controller.  But also the controller should be checking for that indication and returning an appropriate response."	studyType)	0	0	0	1	o
"You already have that methos right in the exception class, just remove the second argument To J.Doe"	To	0	0	0	1	o
"You already have that methos right in the exception class, just remove the second argument To J.Doe"	J.Doe	0	0	0	1	o
"change this ,public final ResponseEntity<Object> handleUserNotFoundException(RecordNotFoundException ex, WebRequest request), to this ,public final ResponseEntity<Object> handleUserNotFoundException(RecordNotFoundException ex), and try"	ex)	0	0	0	1	o
"change this ,public final ResponseEntity<Object> handleUserNotFoundException(RecordNotFoundException ex, WebRequest request), to this ,public final ResponseEntity<Object> handleUserNotFoundException(RecordNotFoundException ex), and try"	try	0	0	0	1	o
"you cannot replace ,DynamoDB, with ,S3,. It doesn't make sense. May be your tech lead should be replaced."	DynamoDB	0	0	0	0	o
"you cannot replace ,DynamoDB, with ,S3,. It doesn't make sense. May be your tech lead should be replaced."	sense	0	0	0	0	o
"You can use AWS Athena and integrate with APIgetway and Lambda to give rest call , No SpringBoot  required here ."	Athena	0	1	0	0	o
"You can use AWS Athena and integrate with APIgetway and Lambda to give rest call , No SpringBoot  required here ."	APIgetway	0	1	0	0	o
"You can use AWS Athena and integrate with APIgetway and Lambda to give rest call , No SpringBoot  required here ."	Lambda	0	1	0	0	o
"To Asdfg of course you can't ,fully, replace DynamoDB with S3, but you absolutely can use S3 in some applications as a simple, eventually-consistent, NoSQL database, with a single primary key or even a pseudo-partition key + sort key concatenated with a delimiter as the object key (so you can either ""query"" with the full key or ""scan"" the sort keys within a ""partition"" using S3's ListObjects API)... and store the attributes as JSON in the object body... and the operational cost difference can even be pretty compelling in some cases."	S3	0	1	0	0	p
"To Asdfg of course you can't ,fully, replace DynamoDB with S3, but you absolutely can use S3 in some applications as a simple, eventually-consistent, NoSQL database, with a single primary key or even a pseudo-partition key + sort key concatenated with a delimiter as the object key (so you can either ""query"" with the full key or ""scan"" the sort keys within a ""partition"" using S3's ListObjects API)... and store the attributes as JSON in the object body... and the operational cost difference can even be pretty compelling in some cases."	delimiter	0	1	0	0	o
"nope you heard me right ""dynamodb is more cost effective, thats why we are moving to s3"" thats why i dont understand how is he the tech lead"	dynamodb	1	0	0	0	p
"nope you heard me right ""dynamodb is more cost effective, thats why we are moving to s3"" thats why i dont understand how is he the tech lead"	s3	1	1	0	0	p
"I strongly recommend investigating any of the number of Java REST clients (I tend to use Spring RestTemplate); any decent one will reduce your entire network section to two lines (one to set the Authorization header, one to execute the request), and Jackson or Gson will parse the JSON into a Java object (and most REST libraries will automatically process it for you)."	Spring	0	1	0	0	p
"I strongly recommend investigating any of the number of Java REST clients (I tend to use Spring RestTemplate); any decent one will reduce your entire network section to two lines (one to set the Authorization header, one to execute the request), and Jackson or Gson will parse the JSON into a Java object (and most REST libraries will automatically process it for you)."	JSON	0	1	0	0	o
"Please show ,findTitleById, method"	findTitleById	0	1	0	1	o
"Please show ,findTitleById, method"	method	0	0	0	1	o
"Yes it's basically that, a cleanest way to do this is to use Library like RXJava and RetroFit, but at the end it's the same thing. You wait for the first call to be done, then you do another call. Here's a good way to do it with RXJava ,medium.com/To DoorDash ,. I now you are new at Android and RXJava may be hard to understand but it's worth the try."	RXJava	0	1	0	0	o
"Yes it's basically that, a cleanest way to do this is to use Library like RXJava and RetroFit, but at the end it's the same thing. You wait for the first call to be done, then you do another call. Here's a good way to do it with RXJava ,medium.com/To DoorDash ,. I now you are new at Android and RXJava may be hard to understand but it's worth the try."	RetroFit	0	1	0	0	o
"(1) This is clearly a JSON serialization issue, it has nothing to do with eihter ,jpa, or ,eclipselink,, (2) if ,var1, and ,var2, are supposed to be longs, why are they strings in the payload?"	-1	0	0	0	1	o
"(1) This is clearly a JSON serialization issue, it has nothing to do with eihter ,jpa, or ,eclipselink,, (2) if ,var1, and ,var2, are supposed to be longs, why are they strings in the payload?"	This	0	0	0	1	o
"(1) This is clearly a JSON serialization issue, it has nothing to do with eihter ,jpa, or ,eclipselink,, (2) if ,var1, and ,var2, are supposed to be longs, why are they strings in the payload?"	eihter	0	0	0	1	o
"(1) This is clearly a JSON serialization issue, it has nothing to do with eihter ,jpa, or ,eclipselink,, (2) if ,var1, and ,var2, are supposed to be longs, why are they strings in the payload?"	var1	0	0	0	1	o
"(1) This is clearly a JSON serialization issue, it has nothing to do with eihter ,jpa, or ,eclipselink,, (2) if ,var1, and ,var2, are supposed to be longs, why are they strings in the payload?"	var2	0	0	0	1	o
"Is your client user a member of the channel already? Is the ,chatId, correct?"	chatId	0	0	0	1	o
"Is your client user a member of the channel already? Is the ,chatId, correct?"	correct	0	0	0	1	o
"To bensofter, do you understand what either retrofit or volley do?"	retrofit	0	1	0	0	o
"To bensofter, do you understand what either retrofit or volley do?"	do	0	1	0	0	o
"Not sure, do you use this ,VirtualMachineScaleSetSkuTypes(String skuName, String skuTier),?"	String	0	1	0	0	o
"Not sure, do you use this ,VirtualMachineScaleSetSkuTypes(String skuName, String skuTier),?"	skuTier)	0	1	0	0	o
"How have you done the check, split and convert in the KIE Workbench UI? Is there a way in the UI to mark the variable, which holds the JSON string response as a JSON object, and the Workbench to parse it automatically for you? I am trying to do this, but I get ClassCastExceptions."	UI	0	0	0	0	o
"How have you done the check, split and convert in the KIE Workbench UI? Is there a way in the UI to mark the variable, which holds the JSON string response as a JSON object, and the Workbench to parse it automatically for you? I am trying to do this, but I get ClassCastExceptions."	variable	0	0	0	0	o
""",In the split msg section above, I am getting errors.,"" What errors?"	errors	0	0	0	1	o
""",In the split msg section above, I am getting errors.,"" What errors?"	What	0	0	0	1	o
""",In the split msg section above, I am getting errors.,"" What errors?"	errors	0	0	0	1	o
"Index out of bounds :1 ............But this is only to display the result msg and doesnot impact the primary motive to make the REST call.The fact that the response code is 200(which is same when run from POSTMAN) suggest that the REST call is going through fine.The problem is that despite reurning correct code, it doesnot do the POST changes which the primary reason I am making the call."	msg	0	0	0	1	o
"Index out of bounds :1 ............But this is only to display the result msg and doesnot impact the primary motive to make the REST call.The fact that the response code is 200(which is same when run from POSTMAN) suggest that the REST call is going through fine.The problem is that despite reurning correct code, it doesnot do the POST changes which the primary reason I am making the call."	REST	0	0	0	1	o
"Index out of bounds :1 ............But this is only to display the result msg and doesnot impact the primary motive to make the REST call.The fact that the response code is 200(which is same when run from POSTMAN) suggest that the REST call is going through fine.The problem is that despite reurning correct code, it doesnot do the POST changes which the primary reason I am making the call."	call	0	0	0	1	o
"To zapi Tried following but its giving same thing, not able to decode it. String st=""\\u001f闁跨喓绁縗b\\u0000\\u0000\\u0000\\u0000\\u0000\\u0000\\u0000闁跨喓绁堕柨鐔烘棪闁?\\u0010""; Gson gson=new Gson(); String info=gson.toJson(st);"	String	0	0	0	0	o
"To zapi Tried following but its giving same thing, not able to decode it. String st=""\\u001f闁跨喓绁縗b\\u0000\\u0000\\u0000\\u0000\\u0000\\u0000\\u0000闁跨喓绁堕柨鐔烘棪闁?\\u0010""; Gson gson=new Gson(); String info=gson.toJson(st);"	st=\\u001f闁跨喓绁縗b\\u0000\\u0000\\u0000\\u0000\\u0000\\u0000\\u0000闁跨喓绁堕柨鐔烘棪闁?\\u0010	0	0	0	1	o
"To zapi Tried following but its giving same thing, not able to decode it. String st=""\\u001f闁跨喓绁縗b\\u0000\\u0000\\u0000\\u0000\\u0000\\u0000\\u0000闁跨喓绁堕柨鐔烘棪闁?\\u0010""; Gson gson=new Gson(); String info=gson.toJson(st);"	Gson	0	0	0	0	o
keycloak-admin-client and keycloak server should same version	keycloak-admin-client	0	0	0	1	o
keycloak-admin-client and keycloak server should same version	keycloak	0	0	0	1	o
"Everytime the new record created by the post call, should be validated in DB."	validated	0	0	0	1	o
"Everytime the new record created by the post call, should be validated in DB."	DB	0	0	0	1	o
"Is it SOAP WS or Restful WS? There are ways to do async communication like ,docs.oracle.com/cd/E15523_01/web.1111/e15184 , in SOAP. Another way is to do polling after every n minutes to check for response. Example write a job to check the response every 5 minutes. If response is not there then check after another n minutes. The second approach is valid for SOAP/Rest WS."	WS	0	1	0	1	o
"Is it SOAP WS or Restful WS? There are ways to do async communication like ,docs.oracle.com/cd/E15523_01/web.1111/e15184 , in SOAP. Another way is to do polling after every n minutes to check for response. Example write a job to check the response every 5 minutes. If response is not there then check after another n minutes. The second approach is valid for SOAP/Rest WS."	Restful	0	1	0	1	o
I got this: Caused by: org.mariadb.jdbc.internal.util.dao.QueryException: Column 'last_update' cannot be null	Column	0	0	0	1	o
I got this: Caused by: org.mariadb.jdbc.internal.util.dao.QueryException: Column 'last_update' cannot be null	'last_update'	0	0	0	1	o
"not true the ,To RequestBody, maps the post object to the POJO"	To	0	0	0	1	o
"not true the ,To RequestBody, maps the post object to the POJO"	POJO	0	0	0	1	o
"u have to put the ""expense"" and ""expenseConsumers"" in the ,js, objection then put the ,js, object in your params map."	expense	0	0	0	1	o
"u have to put the ""expense"" and ""expenseConsumers"" in the ,js, objection then put the ,js, object in your params map."	expenseConsumers	0	0	0	1	o
"I didn't use volley library , I'm using retrofit and in my opinion retrofit is much better and simpler than volley . BTW have you seen this link before ? ,stackoverflow.com/questions/46422727 "	retrofit	0	1	0	0	p
"I didn't use volley library , I'm using retrofit and in my opinion retrofit is much better and simpler than volley . BTW have you seen this link before ? ,stackoverflow.com/questions/46422727 "	volley	0	1	0	0	p
"To FranMontero, I am using httpmime 4.5.3 and httpclient 4.5.1"	4.5.3	0	1	0	0	o
"To FranMontero, I am using httpmime 4.5.3 and httpclient 4.5.1"	httpclient	0	1	0	0	o
I have tried with all possibe versions of httpmime and httpclient	httpmime	0	1	0	0	o
I have tried with all possibe versions of httpmime and httpclient	httpclient	0	1	0	0	o
"What is the result of ,System.out.println(token);,?"	What	0	0	0	1	o
"What is the result of ,System.out.println(token);,?"	System.out.println(token)	0	1	0	1	o
Which API are you using? Is it the Google+ API or the Google App Engine API? Could you also explain what your code is doing and where it is getting the tokenString ?	Google+	0	0	0	0	o
Which API are you using? Is it the Google+ API or the Google App Engine API? Could you also explain what your code is doing and where it is getting the tokenString ?	Google	0	0	0	0	o
"To atmin, if the POJO is programmed in a correct way you should not have any issues with type safety, as long as you dont put the timestamp of one in the same variable as the id of another. As long as you create a POJO which has all the fields with the right type it is a perfectly fine way to parse this data."	POJO	0	0	0	0	o
"To atmin, if the POJO is programmed in a correct way you should not have any issues with type safety, as long as you dont put the timestamp of one in the same variable as the id of another. As long as you create a POJO which has all the fields with the right type it is a perfectly fine way to parse this data."	POJO	0	0	0	0	o
"If this is your own code, then I would recommend changing the json structure. I would agree with To atmin, this json does not make sense. Forget Java, just try defining a json schema for this json. It will be a struggle."	json	0	1	0	1	o
"If this is your own code, then I would recommend changing the json structure. I would agree with To atmin, this json does not make sense. Forget Java, just try defining a json schema for this json. It will be a struggle."	json	0	1	0	1	o
"Besides those mentioned in the link in my previous comment, I know of these beans that can be injected:  - I18nBeanFactory // Language management, can be used to handle language specif texts - ProcessService processService // Process management, handlings bamboo processes - ArtifactManager artifactManager // Artifact management, can create artifacts - CredentialsManager credentialsManager // Credential management, can be used to retrive bamboo shared credentials"	management	0	1	0	0	o
"Besides those mentioned in the link in my previous comment, I know of these beans that can be injected:  - I18nBeanFactory // Language management, can be used to handle language specif texts - ProcessService processService // Process management, handlings bamboo processes - ArtifactManager artifactManager // Artifact management, can create artifacts - CredentialsManager credentialsManager // Credential management, can be used to retrive bamboo shared credentials"	//	0	1	0	0	o
"Besides those mentioned in the link in my previous comment, I know of these beans that can be injected:  - I18nBeanFactory // Language management, can be used to handle language specif texts - ProcessService processService // Process management, handlings bamboo processes - ArtifactManager artifactManager // Artifact management, can create artifacts - CredentialsManager credentialsManager // Credential management, can be used to retrive bamboo shared credentials"	Credential	0	1	0	1	o
Sorry but I couldn't parse. I'm confused.	I	0	0	0	0	n
Sorry but I couldn't parse. I'm confused.	I'm	0	0	0	1	n
Sorry but I couldn't parse. I'm confused.	confused	0	0	0	1	n
"The loop in your question should be added back into this code ,for(int j = 0; j < choiceArray.length();,..."	for(int	0	1	0	1	o
"The loop in your question should be added back into this code ,for(int j = 0; j < choiceArray.length();,..."	0	0	0	0	1	o
"You may also try to add ,Accept: text/plain,."	Accept	0	0	0	1	o
"You may also try to add ,Accept: text/plain,."	text/plain	0	0	0	1	o
Remove PBS and then try.	PBS	0	0	0	0	o
Remove PBS and then try.	try	0	0	0	1	o
Welcome to SO. What is your actual question?	SO	0	0	0	1	o
Welcome to SO. What is your actual question?	What	0	0	0	1	o
"Please edit the question to limit it to a specific problem with enough detail to identify an adequate answer. Avoid asking multiple distinct questions at once. See the ,How to Ask, page for help clarifying this question."	How	0	0	0	1	o
"Please edit the question to limit it to a specific problem with enough detail to identify an adequate answer. Avoid asking multiple distinct questions at once. See the ,How to Ask, page for help clarifying this question."	Ask	0	0	0	1	o
Thanks for guiding me in the right direction. I ended up using Apex REST	Apex	0	1	0	0	p
Thanks for guiding me in the right direction. I ended up using Apex REST	REST	0	1	0	0	n
"I'm surprised you get a CORS error when you request JSONP - that makes no sense, because JSONP can never result in a CORS error."	JSONP	0	0	0	1	o
"I'm surprised you get a CORS error when you request JSONP - that makes no sense, because JSONP can never result in a CORS error."	JSONP	0	0	0	1	o
"your opening statement ,I want to use jsonp, suggests you didn't understand the comments in your previous questions. JSONP is something that the server has to support. JSONP is not how you get around CORS because you want to, JSONP is how an API offers to help you get around CORS because they don't know how or don't want to enable CORS but still want to allow connections from a client. The simplest solution is to ,proxy, the request via ,your, server, thus avoiding CORS, and using the API as it was meant to be used"	jsonp	0	1	0	0	o
"your opening statement ,I want to use jsonp, suggests you didn't understand the comments in your previous questions. JSONP is something that the server has to support. JSONP is not how you get around CORS because you want to, JSONP is how an API offers to help you get around CORS because they don't know how or don't want to enable CORS but still want to allow connections from a client. The simplest solution is to ,proxy, the request via ,your, server, thus avoiding CORS, and using the API as it was meant to be used"	API	0	1	0	0	o
"Possible duplicate of ,How to convert the following json string to java object?"	How	0	0	0	1	o
"Possible duplicate of ,How to convert the following json string to java object?"	json	0	0	0	1	o
I want to use jackson ObjectMapper. I am not getting how to convert the list to Java object and then each value to Student class.	jackson	0	1	0	0	o
I want to use jackson ObjectMapper. I am not getting how to convert the list to Java object and then each value to Student class.	Student	0	0	0	0	o
Please check the code. its creating three edit text. i want either of them for Smartcard and Customer Relation	Smartcard	0	0	0	1	o
Please check the code. its creating three edit text. i want either of them for Smartcard and Customer Relation	Customer	0	0	0	1	o
jackson (obviously) uses reflection as well	jackson	0	1	0	0	p
jackson (obviously) uses reflection as well	(obviously)	0	1	0	0	n
"Create a ,minimal reproducible example"	minimal	0	0	0	1	o
"Create a ,minimal reproducible example"	example	0	0	0	1	o
To OldProgrammer added error. Thanks	error	0	0	0	1	o
To OldProgrammer added error. Thanks	Thanks	0	0	0	1	n
But I have to do it to configure the Java Runtime for bouncy castle.	Java	0	0	0	0	o
But I have to do it to configure the Java Runtime for bouncy castle.	bouncy	0	1	0	0	n
i meant what is the response you are getting in postman? and you are sending null object inresponse with status 400 so obviously you wont get anything in response body	postman	0	0	0	1	o
i meant what is the response you are getting in postman? and you are sending null object inresponse with status 400 so obviously you wont get anything in response body	inresponse	0	0	0	1	o
Post the exact and complete stack trace of the exception. It probably has nothing to do with JPA.	exception	0	0	0	1	o
Post the exact and complete stack trace of the exception. It probably has nothing to do with JPA.	JPA	0	0	0	1	o
"what you mean by ,""along with json string"",?"	along	0	0	0	1	o
"what you mean by ,""along with json string"",?"	json	0	0	0	1	o
"You changed two words. Please show a ,minimal reproducible example, of your code/attempts to solve the problem. For example, you can go to the JavaDoc yourself to search for methods"	minimal	0	0	0	1	o
"You changed two words. Please show a ,minimal reproducible example, of your code/attempts to solve the problem. For example, you can go to the JavaDoc yourself to search for methods"	JavaDoc	0	0	0	1	o
"Can you please ,edit, your question to include the exception you're getting?"	you're	0	0	0	1	o
"Can you please ,edit, your question to include the exception you're getting?"	getting	0	0	0	1	o
What is wrong with searchKey and searchValue?	searchKey	0	0	0	1	o
What is wrong with searchKey and searchValue?	searchValue	0	0	0	1	o
I thought there are better ways to achieve this goal than that. It looks like easiest solution but not best one .	that	0	1	0	0	o
I thought there are better ways to achieve this goal than that. It looks like easiest solution but not best one .	It	0	1	0	0	o
still 404 To HarryCoder	To	0	0	0	1	o
still 404 To HarryCoder	HarryCoder	0	0	0	1	o
"Yes, you need to create an App to get the access keys you want for the API, unless maybe the specific API will allow user-based authentication that gives you tokens"	App	0	1	0	0	o
"Yes, you need to create an App to get the access keys you want for the API, unless maybe the specific API will allow user-based authentication that gives you tokens"	API	0	1	0	0	o
"Thanks a lot. I created an incomplete application but I got only ""Client ID"" and ""API key"".  At this point how I have to validate the variables: consumer_key, consumer_secret, token, token_secret in Java Code?"	ID	0	0	0	0	o
"Thanks a lot. I created an incomplete application but I got only ""Client ID"" and ""API key"".  At this point how I have to validate the variables: consumer_key, consumer_secret, token, token_secret in Java Code?"	API	0	0	0	0	o
"Thanks a lot. I created an incomplete application but I got only ""Client ID"" and ""API key"".  At this point how I have to validate the variables: consumer_key, consumer_secret, token, token_secret in Java Code?"	variables	0	1	0	1	o
"I'll edit my answer to add this information in. However, looks like they recently moved away from OAuth, which needed extra validation variables. Now all you will need is your API Key. When you make a rest call, make sure you include in the request header: ""Authorization: Bearer <YOUR API KEY>""."	header	0	0	0	0	o
